YER142C,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006304,GO:0006307,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0035510,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044699,GO:0044710,GO:0044763,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR438W,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016054,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL113C,GO:0000003,GO:0000726,GO:0000731,GO:0000734,GO:0001302,GO:0003006,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006284,GO:0006286,GO:0006302,GO:0006303,GO:0006310,GO:0006312,GO:0006401,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007530,GO:0007531,GO:0007533,GO:0007534,GO:0007568,GO:0007569,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0016070,GO:0016311,GO:0018130,GO:0019438,GO:0019439,GO:0022413,GO:0022414,GO:0022616,GO:0030154,GO:0032502,GO:0032505,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0035753,GO:0035822,GO:0043137,GO:0043170,GO:0043570,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044699,GO:0044702,GO:0044710,GO:0044763,GO:0044767,GO:0045165,GO:0046483,GO:0046700,GO:0048869,GO:0050896,GO:0051276,GO:0051716,GO:0071704,GO:0071840,GO:0071897,GO:0090304,GO:0098501,GO:0098502,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576,GO:1902589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR375C,GO:0006461,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0007006,GO:0008104,GO:0008150,GO:0009987,GO:0015031,GO:0016043,GO:0017004,GO:0017062,GO:0022607,GO:0032978,GO:0032979,GO:0033036,GO:0033108,GO:0033365,GO:0034551,GO:0034613,GO:0034622,GO:0043623,GO:0043933,GO:0044085,GO:0044699,GO:0044763,GO:0044765,GO:0044802,GO:0045184,GO:0046907,GO:0051131,GO:0051179,GO:0051204,GO:0051205,GO:0051234,GO:0051641,GO:0051649,GO:0061024,GO:0065003,GO:0070271,GO:0070585,GO:0070727,GO:0071702,GO:0071822,GO:0071840,GO:0072594,GO:0072655,GO:0072657,GO:0090150,GO:0097033,GO:1902578,GO:1902580,GO:1902582,GO:1902589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL101W,GO:0000075,GO:0000086,GO:0000278,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0007049,GO:0007093,GO:0007346,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016310,GO:0018105,GO:0018193,GO:0018209,GO:0019538,GO:0022402,GO:0030163,GO:0033036,GO:0033365,GO:0034613,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044380,GO:0044699,GO:0044763,GO:0044770,GO:0044772,GO:0044839,GO:0044879,GO:0045786,GO:0045930,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051179,GO:0051641,GO:0051726,GO:0065007,GO:0070727,GO:0071704,GO:0072697,GO:1901575,GO:1902935,GO:1903047,GO:1990778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL224C,GO:0006417,GO:0008150,GO:0008361,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0016043,GO:0017148,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032535,GO:0034248,GO:0034249,GO:0043487,GO:0043488,GO:0044699,GO:0044763,GO:0048519,GO:0048523,GO:0050779,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0061157,GO:0065007,GO:0065008,GO:0071840,GO:0080090,GO:0090066,GO:2000112,GO:2000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YML064C,GO:0000075,GO:0000226,GO:0000278,GO:0000280,GO:0001100,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007067,GO:0007088,GO:0007093,GO:0007096,GO:0007346,GO:0008150,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010458,GO:0010564,GO:0010605,GO:0010639,GO:0010948,GO:0010965,GO:0016043,GO:0019222,GO:0022402,GO:0030071,GO:0030162,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0031577,GO:0031578,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032879,GO:0032880,GO:0033043,GO:0033044,GO:0033045,GO:0033046,GO:0033047,GO:0033048,GO:0040001,GO:0042176,GO:0042177,GO:0044699,GO:0044763,GO:0044770,GO:0044772,GO:0045786,GO:0045839,GO:0045841,GO:0045861,GO:0045930,GO:0048285,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051293,GO:0051302,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051726,GO:0051782,GO:0051783,GO:0051784,GO:0051983,GO:0051985,GO:0060255,GO:0060341,GO:0061136,GO:0065007,GO:0071174,GO:0071840,GO:0080090,GO:1901799,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902099,GO:1902100,GO:1902363,GO:1902542,GO:1902578,GO:1902580,GO:1902589,GO:1903047,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903827,GO:2000816,GO:2001251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL127C,GO:0000018,GO:0006323,GO:0006355,GO:0006996,GO:0008150,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010628,GO:0010639,GO:0016043,GO:0019219,GO:0019222,GO:0030261,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031935,GO:0031936,GO:0033043,GO:0033044,GO:0040029,GO:0044699,GO:0044763,GO:0045815,GO:0045893,GO:0045910,GO:0045934,GO:0045935,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051053,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0060255,GO:0060968,GO:0060969,GO:0065007,GO:0071103,GO:0071840,GO:0080090,GO:1902275,GO:1902589,GO:1902680,GO:1903308,GO:1903309,GO:1903506,GO:1903508,GO:2000112,GO:2001141,GO:2001251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJL006C,GO:0006355,GO:0006356,GO:0006417,GO:0006448,GO:0006450,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0016310,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032784,GO:0032786,GO:0034248,GO:0034250,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0045727,GO:0045893,GO:0045903,GO:0045935,GO:0045943,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR143W,GO:0000271,GO:0005975,GO:0005976,GO:0006073,GO:0006077,GO:0006078,GO:0006629,GO:0006643,GO:0006665,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009059,GO:0009250,GO:0009987,GO:0016043,GO:0016051,GO:0030148,GO:0031505,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044699,GO:0044710,GO:0044711,GO:0044723,GO:0044763,GO:0045229,GO:0046467,GO:0051273,GO:0051274,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:1901564,GO:1901566,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL177C,GO:0000122,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032879,GO:0035950,GO:0035952,GO:0035953,GO:0035955,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0090087,GO:0090088,GO:0090089,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2000877,GO:2000879,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR121C,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0015672,GO:0015696,GO:0019740,GO:0044699,GO:0044765,GO:0051179,GO:0051234,GO:0071705,GO:1902578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIR027C,GO:0000255,GO:0000256,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009442,GO:0009987,GO:0034641,GO:0043603,GO:0043605,GO:0044237,GO:0044248,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIR029W,GO:0000255,GO:0000256,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0034641,GO:0043603,GO:0043605,GO:0044237,GO:0044248,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKR034W,GO:0000122,GO:0006355,GO:0006357,GO:0006808,GO:0007154,GO:0007584,GO:0008150,GO:0009605,GO:0009719,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0042221,GO:0044699,GO:0044763,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071417,GO:0071495,GO:0071496,GO:0080090,GO:0090293,GO:0090295,GO:1901698,GO:1901699,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIR028W,GO:0000255,GO:0000256,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0015720,GO:0034641,GO:0042886,GO:0043603,GO:0043605,GO:0044237,GO:0044248,GO:0044270,GO:0044699,GO:0044765,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0071702,GO:0071704,GO:0071705,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1902578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFL021W,GO:0001079,GO:0001080,GO:0006355,GO:0006357,GO:0006808,GO:0007154,GO:0007584,GO:0008150,GO:0009605,GO:0009719,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0042221,GO:0044699,GO:0044763,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071417,GO:0071495,GO:0071496,GO:0080090,GO:0090293,GO:0090294,GO:1901698,GO:1901699,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL198C,GO:0000002,GO:0001408,GO:0006810,GO:0006862,GO:0006873,GO:0006875,GO:0006879,GO:0006996,GO:0007005,GO:0008150,GO:0009987,GO:0015748,GO:0015858,GO:0015865,GO:0015868,GO:0015931,GO:0016043,GO:0019725,GO:0030003,GO:0042592,GO:0044699,GO:0044763,GO:0044765,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071840,GO:0098771,GO:1901264,GO:1902578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR264W,GO:0006508,GO:0006511,GO:0006950,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010498,GO:0016043,GO:0019538,GO:0019941,GO:0030163,GO:0030433,GO:0033036,GO:0033365,GO:0033554,GO:0034613,GO:0034976,GO:0036503,GO:0042221,GO:0043161,GO:0043170,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0044802,GO:0045184,GO:0050896,GO:0051179,GO:0051234,GO:0051603,GO:0051641,GO:0051716,GO:0061024,GO:0070727,GO:0070972,GO:0071704,GO:0071840,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0097051,GO:1901575,GO:1902578,GO:1902580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR182W,GO:0006139,GO:0006259,GO:0006281,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0019538,GO:0019637,GO:0033554,GO:0034641,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0045017,GO:0046467,GO:0046474,GO:0046483,GO:0046486,GO:0046488,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090407,GO:1901135,GO:1901137,GO:1901360,GO:1901576,GO:1903509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR124C,GO:0006464,GO:0006508,GO:0006511,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010992,GO:0016579,GO:0019538,GO:0019725,GO:0019941,GO:0030163,GO:0036211,GO:0042592,GO:0043162,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044699,GO:0044763,GO:0051603,GO:0065007,GO:0065008,GO:0070646,GO:0070647,GO:0071704,GO:1901575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR189W,GO:0006810,GO:0006888,GO:0006890,GO:0006906,GO:0006996,GO:0008150,GO:0009966,GO:0009987,GO:0010638,GO:0010646,GO:0016043,GO:0016050,GO:0016192,GO:0023051,GO:0031334,GO:0031338,GO:0031340,GO:0032879,GO:0033043,GO:0035542,GO:0035543,GO:0043254,GO:0044087,GO:0044089,GO:0044699,GO:0044763,GO:0044765,GO:0044801,GO:0044802,GO:0046578,GO:0046907,GO:0048193,GO:0048280,GO:0048284,GO:0048518,GO:0048522,GO:0048583,GO:0050789,GO:0050794,GO:0051049,GO:0051050,GO:0051056,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060627,GO:0061024,GO:0061025,GO:0065007,GO:0071840,GO:0090174,GO:1902531,GO:1902578,GO:1902582,GO:1902589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR321W,GO:0005975,GO:0006464,GO:0006486,GO:0006493,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0019538,GO:0034645,GO:0035268,GO:0035269,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044699,GO:0044710,GO:0044723,GO:0044763,GO:0070085,GO:0071704,GO:0097502,GO:1901135,GO:1901137,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL028W,GO:0006066,GO:0006629,GO:0006694,GO:0006696,GO:0008150,GO:0008152,GO:0008202,GO:0008204,GO:0008610,GO:0009058,GO:0009987,GO:0016125,GO:0016126,GO:0016128,GO:0016129,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0046165,GO:0071704,GO:0097384,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR149W,GO:0005975,GO:0006464,GO:0006486,GO:0006487,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0019538,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044699,GO:0044710,GO:0044723,GO:0044763,GO:0070085,GO:0071704,GO:1901135,GO:1901137,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL052C,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0090407,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL073W,GO:0006605,GO:0006612,GO:0006620,GO:0006810,GO:0006886,GO:0006950,GO:0006986,GO:0008104,GO:0008150,GO:0009987,GO:0010033,GO:0015031,GO:0016043,GO:0031204,GO:0033036,GO:0033365,GO:0034613,GO:0035966,GO:0042221,GO:0044699,GO:0044763,GO:0044765,GO:0044802,GO:0045047,GO:0045184,GO:0046907,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0070727,GO:0070972,GO:0071702,GO:0071806,GO:0071840,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:1902578,GO:1902580,GO:1902582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR518W,GO:0006457,GO:0008150,GO:0009987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR503C,GO:0006629,GO:0006644,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0019637,GO:0044237,GO:0044238,GO:0044255,GO:0044699,GO:0044710,GO:0044763,GO:0071704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR254W,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009179,GO:0009185,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0016051,GO:0016052,GO:0016310,GO:0019318,GO:0019319,GO:0019362,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0032889,GO:0033043,GO:0034641,GO:0042278,GO:0043436,GO:0044088,GO:0044237,GO:0044238,GO:0044281,GO:0044283,GO:0044699,GO:0044710,GO:0044711,GO:0044712,GO:0044723,GO:0044724,GO:0044763,GO:0046031,GO:0046034,GO:0046128,GO:0046364,GO:0046483,GO:0046496,GO:0046939,GO:0050789,GO:0050794,GO:0051128,GO:0051186,GO:0055086,GO:0065007,GO:0071704,GO:0072521,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575,GO:1901576,GO:1901657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
